,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
38803,Jam,2022-03-04,45,19:00-22:00,2022-03-10 - 2022-03-20
38804,Jam,2022-03-06,30,19:00-22:00,2022-03-10 - 2022-03-20
38805,Jam,2022-03-12,25,19:00-22:00,2022-03-20 - 2022-03-31
38806,Low,2022-03-03,21,10:00-13:00,2022-03-10 - 2022-03-20
38808,Jam,2022-03-31,44,19:00-22:00,2022-04-01 - 2022-04-10
38811,Low,2022-03-19,28,07:00-10:00,2022-03-20 - 2022-03-31
38812,Low,2022-03-08,37,22:00-00:00,2022-03-10 - 2022-03-20
38813,Medium,2022-03-10,28,16:00-19:00,2022-03-10 - 2022-03-20
38815,Jam,2022-03-23,26,19:00-22:00,2022-04-01 - 2022-04-10
38816,Medium,2022-03-20,21,16:00-19:00,2022-03-20 - 2022-03-31
38818,Low,2022-03-18,29,22:00-00:00,2022-03-20 - 2022-03-31
38823,Medium,2022-03-16,28,16:00-19:00,2022-03-20 - 2022-03-31
38824,Low,2022-03-08,15,22:00-00:00,2022-03-10 - 2022-03-20
38825,Low,2022-03-04,28,22:00-00:00,2022-03-10 - 2022-03-20
38826,Low,2022-03-28,16,22:00-00:00,2022-04-01 - 2022-04-10
38827,Jam,2022-03-01,28,19:00-22:00,2022-03-01 - 2022-03-10
38828,Jam,2022-03-08,26,19:00-22:00,2022-03-10 - 2022-03-20
38829,Low,2022-03-21,23,07:00-10:00,2022-04-01 - 2022-04-10
38830,Medium,2022-03-28,10,16:00-19:00,2022-04-01 - 2022-04-10
38832,Jam,2022-03-21,28,19:00-22:00,2022-04-01 - 2022-04-10
38833,Low,2022-03-15,17,22:00-00:00,2022-03-20 - 2022-03-31
38834,Medium,2022-03-14,42,16:00-19:00,2022-03-20 - 2022-03-31
38836,Jam,2022-03-12,41,19:00-22:00,2022-03-20 - 2022-03-31
38839,Low,2022-03-14,14,22:00-00:00,2022-03-20 - 2022-03-31
38842,Low,2022-03-05,18,07:00-10:00,2022-03-10 - 2022-03-20
38843,Low,2022-03-02,26,22:00-00:00,2022-03-10 - 2022-03-20
38844,Low,2022-03-04,14,22:00-00:00,2022-03-10 - 2022-03-20
38845,Low,2022-03-23,23,22:00-00:00,2022-04-01 - 2022-04-10
38849,Jam,2022-03-20,17,19:00-22:00,2022-03-20 - 2022-03-31
38850,Jam,2022-03-15,22,19:00-22:00,2022-03-20 - 2022-03-31
38852,Medium,2022-03-16,33,16:00-19:00,2022-03-20 - 2022-03-31
38853,Low,2022-03-26,15,10:00-13:00,2022-04-01 - 2022-04-10
38854,Low,2022-03-11,22,07:00-10:00,2022-03-20 - 2022-03-31
38855,Jam,2022-03-07,37,19:00-22:00,2022-03-10 - 2022-03-20
38856,Jam,2022-03-30,25,19:00-22:00,2022-04-01 - 2022-04-10
38859,Medium,2022-03-29,31,16:00-19:00,2022-04-01 - 2022-04-10
38860,Low,2022-03-24,29,00:00-04:00,2022-04-01 - 2022-04-10
38862,High,2022-03-30,23,13:00-16:00,2022-04-01 - 2022-04-10
38864,Medium,2022-03-25,30,16:00-19:00,2022-04-01 - 2022-04-10
38866,Low,2022-03-24,28,07:00-10:00,2022-04-01 - 2022-04-10
38867,Low,2022-03-17,29,07:00-10:00,2022-03-20 - 2022-03-31
38868,Medium,2022-03-06,28,16:00-19:00,2022-03-10 - 2022-03-20
38875,Low,2022-03-23,25,22:00-00:00,2022-04-01 - 2022-04-10
38876,Low,2022-03-21,16,10:00-13:00,2022-04-01 - 2022-04-10
38877,Jam,2022-03-07,28,19:00-22:00,2022-03-10 - 2022-03-20
38878,Low,2022-03-13,27,10:00-13:00,2022-03-20 - 2022-03-31
38880,Medium,2022-03-13,27,13:00-16:00,2022-03-20 - 2022-03-31
38882,Low,2022-03-28,25,07:00-10:00,2022-04-01 - 2022-04-10
38883,Medium,2022-03-25,34,16:00-19:00,2022-04-01 - 2022-04-10
38884,Medium,2022-03-14,32,16:00-19:00,2022-03-20 - 2022-03-31
38885,Low,2022-03-31,27,22:00-00:00,2022-04-01 - 2022-04-10
38887,Low,2022-03-30,13,07:00-10:00,2022-04-01 - 2022-04-10
38889,Low,2022-03-14,10,22:00-00:00,2022-03-20 - 2022-03-31
38891,Low,2022-03-11,25,22:00-00:00,2022-03-20 - 2022-03-31
38892,High,2022-03-24,27,13:00-16:00,2022-04-01 - 2022-04-10
38894,Low,2022-03-27,21,22:00-00:00,2022-04-01 - 2022-04-10
38895,Medium,2022-03-12,36,16:00-19:00,2022-03-20 - 2022-03-31
38896,Low,2022-03-23,25,22:00-00:00,2022-04-01 - 2022-04-10
38898,High,2022-03-01,23,10:00-13:00,2022-03-01 - 2022-03-10
38899,Medium,2022-03-12,36,16:00-19:00,2022-03-20 - 2022-03-31
38901,Jam,2022-03-20,48,19:00-22:00,2022-03-20 - 2022-03-31
38902,High,2022-03-21,30,10:00-13:00,2022-04-01 - 2022-04-10
38903,Low,2022-03-10,34,22:00-00:00,2022-03-10 - 2022-03-20
38905,Low,2022-03-12,27,22:00-00:00,2022-03-20 - 2022-03-31
38906,Medium,2022-03-18,40,16:00-19:00,2022-03-20 - 2022-03-31
38908,Jam,2022-03-12,17,19:00-22:00,2022-03-20 - 2022-03-31
38909,High,2022-03-01,41,13:00-16:00,2022-03-01 - 2022-03-10
38910,Low,2022-03-24,20,07:00-10:00,2022-04-01 - 2022-04-10
38913,Low,2022-03-26,20,10:00-13:00,2022-04-01 - 2022-04-10
38914,Medium,2022-03-18,36,16:00-19:00,2022-03-20 - 2022-03-31
38918,Jam,2022-03-12,50,19:00-22:00,2022-03-20 - 2022-03-31
38920,Low,2022-03-16,41,22:00-00:00,2022-03-20 - 2022-03-31
38922,Medium,2022-03-29,19,16:00-19:00,2022-04-01 - 2022-04-10
38923,Low,2022-03-30,17,22:00-00:00,2022-04-01 - 2022-04-10
38924,Medium,2022-03-11,13,16:00-19:00,2022-03-20 - 2022-03-31
38927,High,2022-03-30,26,13:00-16:00,2022-04-01 - 2022-04-10
38930,Jam,2022-03-08,24,19:00-22:00,2022-03-10 - 2022-03-20
38931,Low,2022-03-25,27,22:00-00:00,2022-04-01 - 2022-04-10
38932,Jam,2022-03-08,20,19:00-22:00,2022-03-10 - 2022-03-20
38934,Low,2022-03-19,15,07:00-10:00,2022-03-20 - 2022-03-31
38938,Jam,2022-03-31,53,19:00-22:00,2022-04-01 - 2022-04-10
38944,Jam,2022-03-18,29,19:00-22:00,2022-03-20 - 2022-03-31
38945,Medium,2022-03-28,29,16:00-19:00,2022-04-01 - 2022-04-10
38946,High,2022-03-24,42,13:00-16:00,2022-04-01 - 2022-04-10
38948,Medium,2022-03-08,20,16:00-19:00,2022-03-10 - 2022-03-20
38949,Low,2022-03-21,19,07:00-10:00,2022-04-01 - 2022-04-10
38951,Jam,2022-03-04,26,19:00-22:00,2022-03-10 - 2022-03-20
38952,Medium,2022-03-31,20,16:00-19:00,2022-04-01 - 2022-04-10
38953,Low,2022-03-23,20,22:00-00:00,2022-04-01 - 2022-04-10
38957,Jam,2022-03-01,33,19:00-22:00,2022-03-01 - 2022-03-10
38959,Jam,2022-03-24,29,19:00-22:00,2022-04-01 - 2022-04-10
38960,Jam,2022-03-13,39,19:00-22:00,2022-03-20 - 2022-03-31
38961,Medium,2022-03-03,14,16:00-19:00,2022-03-10 - 2022-03-20
38963,Jam,2022-03-10,30,19:00-22:00,2022-03-10 - 2022-03-20
38965,Low,2022-03-31,21,22:00-00:00,2022-04-01 - 2022-04-10
38967,Low,2022-03-13,25,10:00-13:00,2022-03-20 - 2022-03-31
38968,Low,2022-03-15,15,07:00-10:00,2022-03-20 - 2022-03-31
38969,Low,2022-03-30,20,07:00-10:00,2022-04-01 - 2022-04-10
38974,Jam,2022-03-02,31,19:00-22:00,2022-03-10 - 2022-03-20
38975,Low,2022-03-17,15,07:00-10:00,2022-03-20 - 2022-03-31
38980,Low,2022-03-15,27,10:00-13:00,2022-03-20 - 2022-03-31
38981,Jam,2022-03-03,29,19:00-22:00,2022-03-10 - 2022-03-20
38982,Jam,2022-03-23,33,19:00-22:00,2022-04-01 - 2022-04-10
38984,Medium,2022-03-29,25,16:00-19:00,2022-04-01 - 2022-04-10
38985,Low,2022-03-06,20,22:00-00:00,2022-03-10 - 2022-03-20
38990,Jam,2022-03-27,23,19:00-22:00,2022-04-01 - 2022-04-10
38991,Low,2022-03-10,15,22:00-00:00,2022-03-10 - 2022-03-20
38992,Medium,2022-03-18,49,16:00-19:00,2022-03-20 - 2022-03-31
38995,Jam,2022-03-12,40,19:00-22:00,2022-03-20 - 2022-03-31
38999,Jam,2022-03-31,19,19:00-22:00,2022-04-01 - 2022-04-10
39001,Low,2022-03-19,16,22:00-00:00,2022-03-20 - 2022-03-31
39002,Medium,2022-03-16,27,16:00-19:00,2022-03-20 - 2022-03-31
39003,Low,2022-03-13,25,07:00-10:00,2022-03-20 - 2022-03-31
39004,Low,2022-03-20,24,22:00-00:00,2022-03-20 - 2022-03-31
39008,Jam,2022-03-28,37,19:00-22:00,2022-04-01 - 2022-04-10
39010,Low,2022-03-14,41,22:00-00:00,2022-03-20 - 2022-03-31
39011,Low,2022-03-14,39,22:00-00:00,2022-03-20 - 2022-03-31
39012,High,2022-03-05,16,13:00-16:00,2022-03-10 - 2022-03-20
39013,Medium,2022-03-01,20,16:00-19:00,2022-03-01 - 2022-03-10
39016,High,2022-03-19,33,13:00-16:00,2022-03-20 - 2022-03-31
39017,Low,2022-03-24,18,22:00-00:00,2022-04-01 - 2022-04-10
39018,Jam,2022-03-21,32,19:00-22:00,2022-04-01 - 2022-04-10
39019,Medium,2022-03-31,15,16:00-19:00,2022-04-01 - 2022-04-10
39020,Low,2022-03-28,29,07:00-10:00,2022-04-01 - 2022-04-10
39021,Low,2022-03-25,21,22:00-00:00,2022-04-01 - 2022-04-10
39023,Jam,2022-03-02,23,19:00-22:00,2022-03-10 - 2022-03-20
39025,Low,2022-03-01,16,10:00-13:00,2022-03-01 - 2022-03-10
39026,Medium,2022-03-06,24,16:00-19:00,2022-03-10 - 2022-03-20
39030,Low,2022-03-03,22,10:00-13:00,2022-03-10 - 2022-03-20
39032,Jam,2022-03-08,26,19:00-22:00,2022-03-10 - 2022-03-20
39033,Low,2022-03-06,16,22:00-00:00,2022-03-10 - 2022-03-20
39035,Medium,2022-03-02,29,16:00-19:00,2022-03-10 - 2022-03-20
39036,Jam,2022-03-02,49,19:00-22:00,2022-03-10 - 2022-03-20
39037,Jam,2022-03-12,40,19:00-22:00,2022-03-20 - 2022-03-31
39038,Low,2022-03-17,17,22:00-00:00,2022-03-20 - 2022-03-31
39039,Medium,2022-03-23,34,16:00-19:00,2022-04-01 - 2022-04-10
39041,High,2022-03-24,15,13:00-16:00,2022-04-01 - 2022-04-10
39043,Low,2022-03-10,27,22:00-00:00,2022-03-10 - 2022-03-20
39044,High,2022-03-15,33,10:00-13:00,2022-03-20 - 2022-03-31
39045,High,2022-03-11,20,13:00-16:00,2022-03-20 - 2022-03-31
39047,High,2022-03-01,44,10:00-13:00,2022-03-01 - 2022-03-10
39048,Low,2022-03-26,10,07:00-10:00,2022-04-01 - 2022-04-10
39049,Medium,2022-03-31,37,16:00-19:00,2022-04-01 - 2022-04-10
39050,Jam,2022-03-23,49,19:00-22:00,2022-04-01 - 2022-04-10
39052,Jam,2022-03-20,41,19:00-22:00,2022-03-20 - 2022-03-31
39053,Low,2022-03-29,14,22:00-00:00,2022-04-01 - 2022-04-10
39054,Medium,2022-03-31,44,16:00-19:00,2022-04-01 - 2022-04-10
39056,Low,2022-03-07,24,22:00-00:00,2022-03-10 - 2022-03-20
39060,High,2022-03-17,34,13:00-16:00,2022-03-20 - 2022-03-31
39062,Jam,2022-03-25,39,19:00-22:00,2022-04-01 - 2022-04-10
39063,Medium,2022-03-18,29,16:00-19:00,2022-03-20 - 2022-03-31
39064,Low,2022-03-27,22,22:00-00:00,2022-04-01 - 2022-04-10
39065,Medium,2022-03-31,25,16:00-19:00,2022-04-01 - 2022-04-10
39070,Low,2022-03-15,21,22:00-00:00,2022-03-20 - 2022-03-31
39072,Medium,2022-03-18,33,16:00-19:00,2022-03-20 - 2022-03-31
39078,Jam,2022-03-04,19,19:00-22:00,2022-03-10 - 2022-03-20
39081,Low,2022-03-15,13,10:00-13:00,2022-03-20 - 2022-03-31
39086,Low,2022-03-30,18,10:00-13:00,2022-04-01 - 2022-04-10
39088,High,2022-03-09,50,13:00-16:00,2022-03-10 - 2022-03-20
39090,Low,2022-03-09,22,10:00-13:00,2022-03-10 - 2022-03-20
39091,Medium,2022-03-10,23,16:00-19:00,2022-03-10 - 2022-03-20
39094,High,2022-03-15,33,10:00-13:00,2022-03-20 - 2022-03-31
39096,Medium,2022-03-09,24,16:00-19:00,2022-03-10 - 2022-03-20
39098,Jam,2022-03-17,34,19:00-22:00,2022-03-20 - 2022-03-31
39099,Jam,2022-03-04,43,19:00-22:00,2022-03-10 - 2022-03-20
39100,Low,2022-03-30,19,07:00-10:00,2022-04-01 - 2022-04-10
39102,Low,2022-03-30,28,22:00-00:00,2022-04-01 - 2022-04-10
39103,Jam,2022-03-15,19,19:00-22:00,2022-03-20 - 2022-03-31
39104,Low,2022-03-21,20,07:00-10:00,2022-04-01 - 2022-04-10
39105,Jam,2022-03-11,30,19:00-22:00,2022-03-20 - 2022-03-31
39106,Medium,2022-03-12,27,16:00-19:00,2022-03-20 - 2022-03-31
39107,High,2022-03-19,23,10:00-13:00,2022-03-20 - 2022-03-31
39111,Low,2022-03-30,12,22:00-00:00,2022-04-01 - 2022-04-10
39112,Low,2022-03-11,18,10:00-13:00,2022-03-20 - 2022-03-31
39113,High,2022-03-03,33,10:00-13:00,2022-03-10 - 2022-03-20
39114,Jam,2022-03-16,39,19:00-22:00,2022-03-20 - 2022-03-31
39115,High,2022-03-21,22,10:00-13:00,2022-04-01 - 2022-04-10
39116,Jam,2022-03-07,33,19:00-22:00,2022-03-10 - 2022-03-20
39117,Jam,2022-03-13,34,19:00-22:00,2022-03-20 - 2022-03-31
39119,Low,2022-03-28,29,10:00-13:00,2022-04-01 - 2022-04-10
39122,Low,2022-03-21,15,07:00-10:00,2022-04-01 - 2022-04-10
39123,Jam,2022-03-04,22,19:00-22:00,2022-03-10 - 2022-03-20
39124,Jam,2022-03-29,27,19:00-22:00,2022-04-01 - 2022-04-10
39125,Jam,2022-03-20,33,19:00-22:00,2022-03-20 - 2022-03-31
39126,Low,2022-03-19,17,07:00-10:00,2022-03-20 - 2022-03-31
39127,High,2022-03-09,30,10:00-13:00,2022-03-10 - 2022-03-20
39128,Jam,2022-03-28,25,19:00-22:00,2022-04-01 - 2022-04-10
39130,Low,2022-03-07,28,22:00-00:00,2022-03-10 - 2022-03-20
39131,Jam,2022-03-12,25,19:00-22:00,2022-03-20 - 2022-03-31
39135,Jam,2022-03-30,29,19:00-22:00,2022-04-01 - 2022-04-10
39136,Jam,2022-03-29,41,19:00-22:00,2022-04-01 - 2022-04-10
39137,Medium,2022-03-14,23,16:00-19:00,2022-03-20 - 2022-03-31
39141,Low,2022-03-09,27,22:00-00:00,2022-03-10 - 2022-03-20
39142,Low,2022-03-23,24,22:00-00:00,2022-04-01 - 2022-04-10
39144,Jam,2022-03-02,52,19:00-22:00,2022-03-10 - 2022-03-20
39145,Jam,2022-03-29,46,19:00-22:00,2022-04-01 - 2022-04-10
39148,Jam,2022-03-27,12,19:00-22:00,2022-04-01 - 2022-04-10
39149,Low,2022-03-25,21,22:00-00:00,2022-04-01 - 2022-04-10
39151,Jam,2022-03-14,26,19:00-22:00,2022-03-20 - 2022-03-31
39152,Medium,2022-03-18,24,16:00-19:00,2022-03-20 - 2022-03-31
39153,Low,2022-03-04,27,22:00-00:00,2022-03-10 - 2022-03-20
39154,High,2022-03-11,24,13:00-16:00,2022-03-20 - 2022-03-31
39155,High,2022-03-11,13,13:00-16:00,2022-03-20 - 2022-03-31
39156,Medium,2022-03-20,23,16:00-19:00,2022-03-20 - 2022-03-31
39157,Jam,2022-03-31,35,19:00-22:00,2022-04-01 - 2022-04-10
39158,Low,2022-03-18,20,22:00-00:00,2022-03-20 - 2022-03-31
39162,Low,2022-03-27,22,22:00-00:00,2022-04-01 - 2022-04-10
39163,Jam,2022-03-01,16,19:00-22:00,2022-03-01 - 2022-03-10
39164,Medium,2022-03-16,39,16:00-19:00,2022-03-20 - 2022-03-31
39166,Low,2022-03-26,16,10:00-13:00,2022-04-01 - 2022-04-10
39168,Low,2022-03-03,17,07:00-10:00,2022-03-10 - 2022-03-20
39169,Jam,2022-03-23,39,19:00-22:00,2022-04-01 - 2022-04-10
39171,Low,2022-03-19,22,07:00-10:00,2022-03-20 - 2022-03-31
39175,High,2022-03-03,29,10:00-13:00,2022-03-10 - 2022-03-20
39178,Low,2022-03-12,28,22:00-00:00,2022-03-20 - 2022-03-31
39181,Jam,2022-03-25,17,19:00-22:00,2022-04-01 - 2022-04-10
39182,Low,2022-03-26,16,07:00-10:00,2022-04-01 - 2022-04-10
39184,Low,2022-03-06,24,22:00-00:00,2022-03-10 - 2022-03-20
39186,High,2022-03-13,25,10:00-13:00,2022-03-20 - 2022-03-31
39187,Low,2022-03-26,24,22:00-00:00,2022-04-01 - 2022-04-10
39188,High,2022-03-19,37,10:00-13:00,2022-03-20 - 2022-03-31
39189,Low,2022-03-06,28,22:00-00:00,2022-03-10 - 2022-03-20
39192,High,2022-03-15,18,10:00-13:00,2022-03-20 - 2022-03-31
39193,Medium,2022-03-04,43,16:00-19:00,2022-03-10 - 2022-03-20
39194,Low,2022-03-17,23,10:00-13:00,2022-03-20 - 2022-03-31
39195,Jam,2022-03-27,15,19:00-22:00,2022-04-01 - 2022-04-10
39198,Jam,2022-03-10,25,19:00-22:00,2022-03-10 - 2022-03-20
39199,Low,2022-03-26,17,10:00-13:00,2022-04-01 - 2022-04-10
39200,Medium,2022-03-19,18,13:00-16:00,2022-03-20 - 2022-03-31
39201,Jam,2022-03-10,43,19:00-22:00,2022-03-10 - 2022-03-20
39202,Jam,2022-03-06,36,19:00-22:00,2022-03-10 - 2022-03-20
39203,Low,2022-03-19,17,22:00-00:00,2022-03-20 - 2022-03-31
39205,Jam,2022-03-05,30,19:00-22:00,2022-03-10 - 2022-03-20
39206,High,2022-03-05,27,13:00-16:00,2022-03-10 - 2022-03-20
39207,Medium,2022-03-13,28,16:00-19:00,2022-03-20 - 2022-03-31
39208,Medium,2022-03-11,28,16:00-19:00,2022-03-20 - 2022-03-31
39209,Jam,2022-03-27,31,19:00-22:00,2022-04-01 - 2022-04-10
39210,Low,2022-03-08,15,22:00-00:00,2022-03-10 - 2022-03-20
39211,Jam,2022-03-31,31,19:00-22:00,2022-04-01 - 2022-04-10
39212,Jam,2022-03-27,48,19:00-22:00,2022-04-01 - 2022-04-10
39214,Low,2022-03-26,19,22:00-00:00,2022-04-01 - 2022-04-10
39215,Jam,2022-03-07,30,19:00-22:00,2022-03-10 - 2022-03-20
39216,Low,2022-03-01,19,07:00-10:00,2022-03-01 - 2022-03-10
39217,Jam,2022-03-03,30,19:00-22:00,2022-03-10 - 2022-03-20
39220,Low,2022-03-29,15,22:00-00:00,2022-04-01 - 2022-04-10
39221,Medium,2022-03-20,38,16:00-19:00,2022-03-20 - 2022-03-31
39223,Medium,2022-03-18,21,16:00-19:00,2022-03-20 - 2022-03-31
39224,Medium,2022-03-02,45,16:00-19:00,2022-03-10 - 2022-03-20
39225,Jam,2022-03-25,39,19:00-22:00,2022-04-01 - 2022-04-10
39226,High,2022-03-26,17,10:00-13:00,2022-04-01 - 2022-04-10
39228,Low,2022-03-20,20,22:00-00:00,2022-03-20 - 2022-03-31
39230,Medium,2022-03-04,39,16:00-19:00,2022-03-10 - 2022-03-20
39232,High,2022-03-30,13,10:00-13:00,2022-04-01 - 2022-04-10
39235,Jam,2022-03-12,36,19:00-22:00,2022-03-20 - 2022-03-31
39236,Low,2022-03-21,13,22:00-00:00,2022-04-01 - 2022-04-10
39237,Medium,2022-03-06,29,16:00-19:00,2022-03-10 - 2022-03-20
39238,Low,2022-03-13,12,10:00-13:00,2022-03-20 - 2022-03-31
39239,Low,2022-03-07,17,07:00-10:00,2022-03-10 - 2022-03-20
39240,High,2022-03-01,10,13:00-16:00,2022-03-01 - 2022-03-10
39243,Low,2022-03-18,24,22:00-00:00,2022-03-20 - 2022-03-31
39244,Jam,2022-03-19,14,19:00-22:00,2022-03-20 - 2022-03-31
39245,Medium,2022-03-28,30,16:00-19:00,2022-04-01 - 2022-04-10
39247,Medium,2022-03-01,14,16:00-19:00,2022-03-01 - 2022-03-10
39248,Jam,2022-03-11,21,19:00-22:00,2022-03-20 - 2022-03-31
39250,Jam,2022-03-31,26,19:00-22:00,2022-04-01 - 2022-04-10
39253,Low,2022-03-15,15,07:00-10:00,2022-03-20 - 2022-03-31
39254,Medium,2022-03-29,24,16:00-19:00,2022-04-01 - 2022-04-10
39256,Low,2022-03-09,19,22:00-00:00,2022-03-10 - 2022-03-20
39257,Medium,2022-03-06,21,16:00-19:00,2022-03-10 - 2022-03-20
39258,Medium,2022-03-02,29,16:00-19:00,2022-03-10 - 2022-03-20
39260,Jam,2022-03-18,17,19:00-22:00,2022-03-20 - 2022-03-31
39261,Medium,2022-03-21,27,16:00-19:00,2022-04-01 - 2022-04-10
39262,Low,2022-03-03,28,22:00-00:00,2022-03-10 - 2022-03-20
39263,Low,2022-03-06,22,22:00-00:00,2022-03-10 - 2022-03-20
39267,Low,2022-03-19,17,22:00-00:00,2022-03-20 - 2022-03-31
39270,Medium,2022-03-01,26,16:00-19:00,2022-03-01 - 2022-03-10
39271,Jam,2022-03-30,12,19:00-22:00,2022-04-01 - 2022-04-10
39275,Low,2022-03-31,33,22:00-00:00,2022-04-01 - 2022-04-10
39276,Jam,2022-03-11,31,19:00-22:00,2022-03-20 - 2022-03-31
39277,High,2022-03-30,34,10:00-13:00,2022-04-01 - 2022-04-10
39278,Low,2022-03-20,17,22:00-00:00,2022-03-20 - 2022-03-31
39281,Jam,2022-03-23,41,19:00-22:00,2022-04-01 - 2022-04-10
39282,Jam,2022-03-05,28,19:00-22:00,2022-03-10 - 2022-03-20
39284,Low,2022-03-17,23,07:00-10:00,2022-03-20 - 2022-03-31
39285,Low,2022-03-23,21,00:00-04:00,2022-04-01 - 2022-04-10
39286,Jam,2022-03-25,29,19:00-22:00,2022-04-01 - 2022-04-10
39288,Medium,2022-03-16,37,16:00-19:00,2022-03-20 - 2022-03-31
39289,Medium,2022-03-30,23,16:00-19:00,2022-04-01 - 2022-04-10
39290,Low,2022-03-04,23,22:00-00:00,2022-03-10 - 2022-03-20
39295,Low,2022-03-23,21,00:00-04:00,2022-04-01 - 2022-04-10
39297,Low,2022-03-31,15,22:00-00:00,2022-04-01 - 2022-04-10
39298,Low,2022-03-13,19,07:00-10:00,2022-03-20 - 2022-03-31
39300,Low,2022-03-08,23,22:00-00:00,2022-03-10 - 2022-03-20
39302,Jam,2022-03-31,38,19:00-22:00,2022-04-01 - 2022-04-10
39304,Low,2022-03-29,43,22:00-00:00,2022-04-01 - 2022-04-10
39306,Low,2022-03-03,27,07:00-10:00,2022-03-10 - 2022-03-20
39308,Low,2022-03-31,13,22:00-00:00,2022-04-01 - 2022-04-10
39309,Medium,2022-03-26,14,16:00-19:00,2022-04-01 - 2022-04-10
39311,Low,2022-03-15,17,22:00-00:00,2022-03-20 - 2022-03-31
39312,Jam,2022-03-15,53,19:00-22:00,2022-03-20 - 2022-03-31
39316,Medium,2022-03-10,29,16:00-19:00,2022-03-10 - 2022-03-20
39318,Medium,2022-03-18,46,16:00-19:00,2022-03-20 - 2022-03-31
39319,Jam,2022-03-03,22,19:00-22:00,2022-03-10 - 2022-03-20
39320,High,2022-03-28,20,10:00-13:00,2022-04-01 - 2022-04-10
39322,High,2022-03-21,44,10:00-13:00,2022-04-01 - 2022-04-10
39323,Medium,2022-03-31,38,16:00-19:00,2022-04-01 - 2022-04-10
39324,Low,2022-03-15,14,07:00-10:00,2022-03-20 - 2022-03-31
39325,Medium,2022-03-30,25,16:00-19:00,2022-04-01 - 2022-04-10
39326,Low,2022-03-25,20,22:00-00:00,2022-04-01 - 2022-04-10
39327,Medium,2022-03-07,10,16:00-19:00,2022-03-10 - 2022-03-20
39330,High,2022-03-09,17,13:00-16:00,2022-03-10 - 2022-03-20
39332,Medium,2022-03-12,40,16:00-19:00,2022-03-20 - 2022-03-31
39333,Low,2022-03-03,26,10:00-13:00,2022-03-10 - 2022-03-20
39335,High,2022-03-30,31,10:00-13:00,2022-04-01 - 2022-04-10
39336,Jam,2022-03-15,26,19:00-22:00,2022-03-20 - 2022-03-31
39338,Jam,2022-03-02,17,19:00-22:00,2022-03-10 - 2022-03-20
39340,Jam,2022-03-26,53,19:00-22:00,2022-04-01 - 2022-04-10
39341,Low,2022-03-07,19,22:00-00:00,2022-03-10 - 2022-03-20
39342,Low,2022-03-04,38,22:00-00:00,2022-03-10 - 2022-03-20
39343,Jam,2022-03-08,26,19:00-22:00,2022-03-10 - 2022-03-20
39345,Low,2022-03-27,20,22:00-00:00,2022-04-01 - 2022-04-10
39346,High,2022-03-17,24,10:00-13:00,2022-03-20 - 2022-03-31
39347,Low,2022-03-19,14,22:00-00:00,2022-03-20 - 2022-03-31
39348,Medium,2022-03-21,22,16:00-19:00,2022-04-01 - 2022-04-10
39350,Jam,2022-03-08,40,19:00-22:00,2022-03-10 - 2022-03-20
39353,Jam,2022-03-20,21,19:00-22:00,2022-03-20 - 2022-03-31
39358,Medium,2022-03-29,38,16:00-19:00,2022-04-01 - 2022-04-10
39360,Medium,2022-03-18,33,16:00-19:00,2022-03-20 - 2022-03-31
39361,Jam,2022-03-24,31,19:00-22:00,2022-04-01 - 2022-04-10
39363,Low,2022-03-03,15,22:00-00:00,2022-03-10 - 2022-03-20
39369,High,2022-03-30,28,13:00-16:00,2022-04-01 - 2022-04-10
39370,Medium,2022-03-10,21,16:00-19:00,2022-03-10 - 2022-03-20
39372,High,2022-03-09,29,13:00-16:00,2022-03-10 - 2022-03-20
39376,Jam,2022-03-13,32,19:00-22:00,2022-03-20 - 2022-03-31
39377,Medium,2022-03-02,30,16:00-19:00,2022-03-10 - 2022-03-20
39379,Jam,2022-03-29,36,19:00-22:00,2022-04-01 - 2022-04-10
39382,Medium,2022-03-11,34,16:00-19:00,2022-03-20 - 2022-03-31
39385,Jam,2022-03-10,52,19:00-22:00,2022-03-10 - 2022-03-20
39386,Low,2022-03-13,13,22:00-00:00,2022-03-20 - 2022-03-31
39388,Medium,2022-03-05,28,16:00-19:00,2022-03-10 - 2022-03-20
39389,Low,2022-03-20,22,22:00-00:00,2022-03-20 - 2022-03-31
39390,Low,2022-03-08,13,22:00-00:00,2022-03-10 - 2022-03-20
39392,Medium,2022-03-28,25,16:00-19:00,2022-04-01 - 2022-04-10
39394,Low,2022-03-11,24,07:00-10:00,2022-03-20 - 2022-03-31
39395,High,2022-03-19,34,13:00-16:00,2022-03-20 - 2022-03-31
39396,Medium,2022-03-18,44,16:00-19:00,2022-03-20 - 2022-03-31
39397,Medium,2022-03-14,20,16:00-19:00,2022-03-20 - 2022-03-31
39399,Jam,2022-03-03,31,19:00-22:00,2022-03-10 - 2022-03-20
39402,Medium,2022-03-02,32,16:00-19:00,2022-03-10 - 2022-03-20
39403,Jam,2022-03-15,31,19:00-22:00,2022-03-20 - 2022-03-31
39405,Jam,2022-03-17,20,19:00-22:00,2022-03-20 - 2022-03-31
39406,Medium,2022-03-16,42,16:00-19:00,2022-03-20 - 2022-03-31
39408,Low,2022-03-17,21,07:00-10:00,2022-03-20 - 2022-03-31
39409,Low,2022-03-21,16,00:00-04:00,2022-04-01 - 2022-04-10
